중분류,소분류,상품명,제조업체,지역,업태,업체종류,판매업체,총중량,단위중량,단위가격,판매가격,날짜
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,드럼용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트신제주점,2700ml,100ml,807,21800,202005
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,드럼용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트제주점,2700ml,100ml,807,21800,202005
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,일반용,2.7L)",헨켈홈케어코리아,제주도/서귀포시,대형마트,이마트,이마트서귀포점,2700ml,100ml,807,21800,202005
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,일반용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트제주점,2700ml,100ml,807,21800,202005
세탁·주방·가사용품,세탁세제(액체형),"퍼실 파워젤(액체,일반용,2.7L)",헨켈홈케어코리아,제주도/제주시,대형마트,이마트,이마트신제주점,2700ml,100ml,807,21800,202005
세탁·주방·가사용품,위생백,뽑아쓰는 크린백,크린랩,제주도/제주시,대형마트,이마트,이마트제주점,200매,1매,26,5280,202005
세탁·주방·가사용품,위생백,뽑아쓰는 크린백,크린랩,제주도/서귀포시,대형마트,이마트,이마트서귀포점,200매,1매,26,5280,202005
세탁·주방·가사용품,위생백,뽑아쓰는 크린백,크린랩,제주도/제주시,대형마트,이마트,이마트신제주점,200매,1매,26,5280,202005
세탁·주방·가사용품,표백제,산소계표백제 유한젠(1kg),유한양행,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,990,9900,202005
세탁·주방·가사용품,표백제,산소계표백제 유한젠(1kg),유한양행,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,990,9900,202005
세탁·주방·가사용품,표백제,산소계표백제 유한젠(1kg),유한양행,제주도/제주시,대형마트,이마트,이마트제주점,1000g,100g,990,9900,202005
세탁·주방·가사용품,호일,대한웰빙호일 15m*25m,대한,제주도/제주시,대형마트,이마트,이마트제주점,30m,1m,153,4580,202005
세탁·주방·가사용품,호일,대한웰빙호일 15m*25m,대한,제주도/제주시,대형마트,이마트,이마트신제주점,30m,1m,153,4580,202005
세탁·주방·가사용품,호일,대한웰빙호일 15m*25m,대한,제주도/서귀포시,대형마트,이마트,이마트서귀포점,30m,1m,153,4580,202005
수산가공품,생선통조림,샘표 김치찌개용 꽁치,샘표,제주도/제주시,대형마트,이마트,이마트제주점,400g,100g,995,3980,202005
수산가공품,생선통조림,샘표 김치찌개용 꽁치,샘표,제주도/제주시,대형마트,이마트,이마트신제주점,400g,100g,995,3980,202005
수산가공품,생선통조림,샘표 김치찌개용 꽁치,샘표,제주도/서귀포시,대형마트,이마트,이마트서귀포점,400g,100g,995,3980,202005
수산가공품,참치캔,동원참치 라이트스탠다드(묶음),동원,제주도/서귀포시,대형마트,이마트,이마트서귀포점,450g,10g,177,7980,202005
수산가공품,참치캔,동원참치 라이트스탠다드(묶음),동원,제주도/제주시,대형마트,이마트,이마트제주점,450g,10g,177,7980,202005
수산가공품,참치캔,동원참치 라이트스탠다드(묶음),동원,제주도/제주시,대형마트,이마트,이마트신제주점,450g,10g,177,7980,202005
의약외품,피로회복제,박카스F(120ml*10병),동아제약,제주도/제주시,대형마트,이마트,이마트제주점,1200ml,10ml,62,7480,202005
의약외품,피로회복제,박카스F(120ml*10병),동아제약,제주도/제주시,대형마트,이마트,이마트신제주점,1200ml,10ml,62,7480,202005
의약외품,피로회복제,박카스F(120ml*10병),동아제약,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1200ml,10ml,62,7480,202005
의약외품,피로회복제,영진 구론산 바몬드 오리지날(150ml*10병),해태음료,제주도/제주시,대형마트,이마트,이마트제주점,1500ml,10ml,43,6500,202005
의약외품,피로회복제,영진 구론산 바몬드 오리지날(150ml*10병),해태음료,제주도/제주시,대형마트,이마트,이마트신제주점,1500ml,10ml,43,6500,202005
의약외품,피로회복제,영진 구론산 바몬드 오리지날(150ml*10병),해태음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1500ml,10ml,43,6500,202005
이미용품,립케어,니베아 에센셜 케어(4.8g),바이어스도르프코리아,제주도/제주시,대형마트,이마트,이마트제주점,5g,1g,660,3300,202005
이미용품,립케어,니베아 에센셜 케어(4.8g),바이어스도르프코리아,제주도/서귀포시,대형마트,이마트,이마트서귀포점,5g,1g,660,3300,202005
이미용품,립케어,니베아 에센셜 케어(4.8g),바이어스도르프코리아,제주도/제주시,대형마트,이마트,이마트신제주점,5g,1g,660,3300,202005
이미용품,물휴지,"크리넥스 수앤수(캡형,70매*6개입)",유한킴벌리,제주도/서귀포시,대형마트,이마트,이마트서귀포점,6개,1개,2150,12900,202005
이미용품,물휴지,"크리넥스 수앤수(캡형,70매*6개입)",유한킴벌리,제주도/제주시,대형마트,이마트,이마트제주점,6개,1개,2150,12900,202005
이미용품,물휴지,"크리넥스 수앤수(캡형,70매*6개입)",유한킴벌리,제주도/제주시,대형마트,이마트,이마트신제주점,6개,1개,2150,12900,202005
이미용품,바디워시,세이 온더바디 고보습 아이리스,LG생활건강,제주도/서귀포시,대형마트,이마트,이마트서귀포점,900ml,100ml,1511,13600,202005
이미용품,바디워시,세이 온더바디 고보습 아이리스,LG생활건강,제주도/제주시,대형마트,이마트,이마트제주점,900ml,100ml,1511,13600,202005
이미용품,바디워시,세이 온더바디 고보습 아이리스,LG생활건강,제주도/제주시,대형마트,이마트,이마트신제주점,900ml,100ml,1511,13600,202005
이미용품,베이비로션,JB 뉴 베드타임 로션,한국존슨앤존슨,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,3580,17900,202005
이미용품,베이비로션,JB 뉴 베드타임 로션,한국존슨앤존슨,제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,3580,17900,202005
이미용품,베이비로션,JB 뉴 베드타임 로션,한국존슨앤존슨,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,3580,17900,202005
이미용품,베이비로션,아비노베이비데일리모이스춰로션,한국존슨앤존슨,제주도/제주시,대형마트,이마트,이마트신제주점,354ml,100ml,6215,22000,202005
이미용품,베이비로션,아비노베이비데일리모이스춰로션,한국존슨앤존슨,제주도/서귀포시,대형마트,이마트,이마트서귀포점,354ml,100ml,6215,22000,202005
이미용품,생리대,바디피트 볼록맞춤울트라중형,LG생활건강,제주도/제주시,대형마트,이마트,이마트제주점,32개,1개,278,8900,202005
이미용품,생리대,바디피트 볼록맞춤울트라중형,LG생활건강,제주도/제주시,대형마트,이마트,이마트신제주점,32개,1개,278,8900,202005
이미용품,생리대,바디피트 볼록맞춤울트라중형,LG생활건강,제주도/서귀포시,대형마트,이마트,이마트서귀포점,32개,1개,278,8900,202005
이미용품,생리대,"좋은느낌 좋은순면(울트라 날개 중형,36개입)",유한킴벌리,제주도/서귀포시,대형마트,이마트,이마트서귀포점,36개,1개,328,11800,202005
이미용품,생리대,"좋은느낌(울트라슬림 에어핏쿠션 날개 중형,36개입)",유한킴벌리,제주도/제주시,대형마트,이마트,이마트제주점,36개,1개,303,10900,202005
이미용품,생리대,"좋은느낌(울트라슬림 에어핏쿠션 날개 중형,36개입)",유한킴벌리,제주도/제주시,대형마트,이마트,이마트신제주점,36개,1개,303,10900,202005
이미용품,생리대,"좋은느낌(울트라슬림 에어핏쿠션 날개 중형,36개입)",유한킴벌리,제주도/서귀포시,대형마트,이마트,이마트서귀포점,36개,1개,303,10900,202005
이미용품,세면용비누,도브 뷰티바,유니레버코리아,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4개,1개,1225,4900,202005
이미용품,세면용비누,도브 뷰티바,유니레버코리아,제주도/제주시,대형마트,이마트,이마트신제주점,4개,1개,1225,4900,202005
이미용품,세면용비누,도브 뷰티바,유니레버코리아,제주도/제주시,대형마트,이마트,이마트제주점,4개,1개,1225,4900,202005
이미용품,세면용비누,드봉 스위트로즈,LG생활건강,제주도/제주시,대형마트,이마트,이마트신제주점,4개,1개,863,3450,202005
이미용품,세면용비누,드봉 스위트로즈,LG생활건강,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4개,1개,863,3450,202005
이미용품,세면용비누,드봉 스위트로즈,LG생활건강,제주도/제주시,대형마트,이마트,이마트제주점,4개,1개,863,3450,202005
이미용품,세면용비누,해피바스 허브 라벤더 아로마 바,아모레퍼시픽,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4개,1개,988,3950,202005
이미용품,세면용비누,해피바스 허브 라벤더 아로마 바,아모레퍼시픽,제주도/제주시,대형마트,이마트,이마트신제주점,4개,1개,988,3950,202005
이미용품,세면용비누,해피바스 허브 라벤더 아로마 바,아모레퍼시픽,제주도/제주시,대형마트,이마트,이마트제주점,4개,1개,988,3950,202005
이미용품,손세정제,아이!깨끗해 항균폼 상큼레몬향,CJ라이온,제주도/제주시,대형마트,이마트,이마트제주점,250ml,100ml,2360,5900,202005
이미용품,손세정제,아이!깨끗해 항균폼 상큼레몬향,CJ라이온,제주도/서귀포시,대형마트,이마트,이마트서귀포점,250ml,100ml,2360,5900,202005
이미용품,염색약,리엔 흑모비책크림염색 자연갈색,LG생활건강,제주도/제주시,대형마트,이마트,이마트제주점,60g,10g,1483,8900,202005
이미용품,염색약,리엔 흑모비책크림염색 자연갈색,LG생활건강,제주도/제주시,대형마트,이마트,이마트신제주점,60g,10g,1483,8900,202005
이미용품,염색약,미쟝센 쉽고빠른거품염색(3N 흑갈색),아모레퍼시픽,제주도/서귀포시,대형마트,이마트,이마트서귀포점,40g,10g,1975,7900,202005
이미용품,염색약,미쟝센 쉽고빠른거품염색(3N 흑갈색),아모레퍼시픽,제주도/제주시,대형마트,이마트,이마트신제주점,40g,10g,1975,7900,202005
이미용품,염색약,미쟝센 쉽고빠른거품염색(3N 흑갈색),아모레퍼시픽,제주도/제주시,대형마트,이마트,이마트제주점,40g,10g,1975,7900,202005
이미용품,일반면도날,PACE 6 면도날,도루코,제주도/제주시,대형마트,이마트,이마트제주점,4개,1개,4225,16900,202005
이미용품,일반면도날,PACE 6 면도날,도루코,제주도/서귀포시,대형마트,이마트,이마트서귀포점,4개,1개,4225,16900,202005
이미용품,일반면도날,PACE 6 면도날,도루코,제주도/제주시,대형마트,이마트,이마트신제주점,4개,1개,4225,16900,202005
이미용품,치약,어드밴스 캐비티(블루) 120g*3입,애경,제주도/제주시,대형마트,이마트,이마트제주점,360g,10g,247,8900,202005
이미용품,치약,어드밴스 캐비티(블루) 120g*3입,애경,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360g,10g,247,8900,202005
이미용품,치약,어드밴스 캐비티(블루) 120g*3입,애경,제주도/제주시,대형마트,이마트,이마트신제주점,360g,10g,247,8900,202005
이미용품,치약,페리오 캐비티케어(묶음),LG생활건강,제주도/서귀포시,대형마트,이마트,이마트서귀포점,360g,10g,275,9900,202005
이미용품,치약,페리오 캐비티케어(묶음),LG생활건강,제주도/제주시,대형마트,이마트,이마트제주점,360g,10g,275,9900,202005
이미용품,치약,페리오 캐비티케어(묶음),LG생활건강,제주도/제주시,대형마트,이마트,이마트신제주점,360g,10g,275,9900,202005
이미용품,칫솔,오랄비 크로스액션(35모)(3개입),한국P&G,제주도/서귀포시,대형마트,이마트,이마트서귀포점,3개,1개,3967,11900,202005
이미용품,칫솔,오랄비 크로스액션(35모)(3개입),한국P&G,제주도/제주시,대형마트,이마트,이마트제주점,3개,1개,3967,11900,202005
이미용품,칫솔,오랄비 크로스액션(35모)(3개입),한국P&G,제주도/제주시,대형마트,이마트,이마트신제주점,3개,1개,3967,11900,202005
이미용품,클렌징폼,해피바스 솝베리 클렌징 폼(175g),아모레퍼시픽,제주도/제주시,대형마트,이마트,이마트신제주점,175g,10g,314,5500,202005
이미용품,클렌징폼,해피바스 솝베리 클렌징 폼(175g),아모레퍼시픽,제주도/서귀포시,대형마트,이마트,이마트서귀포점,175g,10g,314,5500,202005
조미료·장류·식용유,간장,진간장 금F3,샘표,제주도/서귀포시,대형마트,이마트,이마트서귀포점,930ml,100ml,589,5480,202005
조미료·장류·식용유,간장,진간장 금F3,샘표,제주도/제주시,대형마트,이마트,이마트신제주점,930ml,100ml,589,5480,202005
조미료·장류·식용유,간장,진간장 금F3,샘표,제주도/제주시,대형마트,이마트,이마트제주점,930ml,100ml,589,5480,202005
조미료·장류·식용유,고추장,순창 오리지널 우리쌀 찰고추장 ,대상,제주도/제주시,대형마트,이마트,이마트제주점,1000g,100g,1420,14200,202005
조미료·장류·식용유,고추장,순창 오리지널 우리쌀 찰고추장 ,대상,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,1420,14200,202005
조미료·장류·식용유,고추장,순창 오리지널 우리쌀 찰고추장 ,대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,1420,14200,202005
조미료·장류·식용유,고추장,해찬들 우리쌀태양초골드,CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,1470,14700,202005
조미료·장류·식용유,고추장,해찬들 우리쌀태양초골드,CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,1470,14700,202005
조미료·장류·식용유,고추장,해찬들 우리쌀태양초골드,CJ제일제당,제주도/제주시,대형마트,이마트,이마트제주점,1000g,100g,1470,14700,202005
조미료·장류·식용유,과일통조림,오뚜기황도,오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,400g,100g,395,1580,202005
조미료·장류·식용유,과일통조림,오뚜기황도,오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,400g,100g,395,1580,202005
조미료·장류·식용유,과일통조림,오뚜기황도,오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,400g,100g,395,1580,202005
조미료·장류·식용유,굴소스,백설 남해굴소스(210g),CJ제일제당,제주도/제주시,대형마트,이마트,이마트제주점,210g,10g,142,2980,202005
조미료·장류·식용유,굴소스,백설 남해굴소스(210g),CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,210g,10g,142,2980,202005
조미료·장류·식용유,굴소스,백설 남해굴소스(210g),CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,210g,10g,142,2980,202005
조미료·장류·식용유,굴소스,이금기 팬더 굴소스(255g),오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,255g,10g,97,2480,202005
조미료·장류·식용유,굴소스,이금기 팬더 굴소스(255g),오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,255g,10g,97,2480,202005
조미료·장류·식용유,굴소스,이금기 팬더 굴소스(255g),오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,255g,10g,97,2480,202005
조미료·장류·식용유,굴소스,청정원 프리미엄 굴소스(260g),대상,제주도/제주시,대형마트,이마트,이마트제주점,260g,10g,158,4100,202005
조미료·장류·식용유,굴소스,청정원 프리미엄 굴소스(260g),대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,260g,10g,158,4100,202005
조미료·장류·식용유,굴소스,청정원 프리미엄 굴소스(260g),대상,제주도/제주시,대형마트,이마트,이마트신제주점,260g,10g,158,4100,202005
조미료·장류·식용유,된장,샘표 시골집 토장(900g),샘표,제주도/제주시,대형마트,이마트,이마트제주점,900g,100g,664,5980,202005
조미료·장류·식용유,된장,샘표 시골집 토장(900g),샘표,제주도/제주시,대형마트,이마트,이마트신제주점,900g,100g,664,5980,202005
조미료·장류·식용유,된장,샘표 시골집 토장(900g),샘표,제주도/서귀포시,대형마트,이마트,이마트서귀포점,900g,100g,664,5980,202005
조미료·장류·식용유,된장,순창재래식안심생된장 ,대상,제주도/제주시,대형마트,이마트,이마트제주점,1000g,100g,498,4980,202005
조미료·장류·식용유,된장,순창재래식안심생된장 ,대상,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,498,4980,202005
조미료·장류·식용유,된장,순창재래식안심생된장 ,대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,498,4980,202005
조미료·장류·식용유,된장,해찬들 재래식 된장 ,CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,670,6700,202005
조미료·장류·식용유,된장,해찬들 재래식 된장 ,CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,670,6700,202005
조미료·장류·식용유,마요네즈,고소한골드마요네즈(오뚜기),오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,500g,100g,736,3680,202005
조미료·장류·식용유,마요네즈,고소한골드마요네즈(오뚜기),오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,736,3680,202005
조미료·장류·식용유,마요네즈,고소한골드마요네즈(오뚜기),오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,500g,100g,736,3680,202005
조미료·장류·식용유,마요네즈,고소한마요네즈(대상),대상,제주도/제주시,대형마트,이마트,이마트제주점,500g,100g,726,3630,202005
조미료·장류·식용유,마요네즈,고소한마요네즈(대상),대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,726,3630,202005
조미료·장류·식용유,마요네즈,고소한마요네즈(대상),대상,제주도/제주시,대형마트,이마트,이마트신제주점,500g,100g,726,3630,202005
조미료·장류·식용유,멸치액젓,하선정 멸치액젓(658ml),CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,658ml,100ml,696,4580,202005
조미료·장류·식용유,멸치액젓,하선정 멸치액젓(658ml),CJ제일제당,제주도/제주시,대형마트,이마트,이마트제주점,658ml,100ml,696,4580,202005
조미료·장류·식용유,멸치액젓,하선정 멸치액젓(658ml),CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,658ml,100ml,696,4580,202005
조미료·장류·식용유,벌꿀,동서 아카시아꿀,동서식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,900g,100g,2867,25800,202005
조미료·장류·식용유,벌꿀,동서 아카시아꿀,동서식품,제주도/제주시,대형마트,이마트,이마트제주점,900g,100g,2867,25800,202005
조미료·장류·식용유,벌꿀,동서 아카시아꿀,동서식품,제주도/제주시,대형마트,이마트,이마트신제주점,900g,100g,2867,25800,202005
조미료·장류·식용유,설탕,백설 자일로스 설탕,CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,330,3300,202005
조미료·장류·식용유,설탕,백설 자일로스 설탕,CJ제일제당,제주도/제주시,대형마트,이마트,이마트제주점,1000g,100g,330,3300,202005
조미료·장류·식용유,설탕,백설 자일로스 설탕,CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,330,3300,202005
조미료·장류·식용유,설탕,백설 하얀설탕,CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,1000g,100g,158,1580,202005
조미료·장류·식용유,설탕,백설 하얀설탕,CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1000g,100g,158,1580,202005
조미료·장류·식용유,소금,청정원 신안섬보배 천일염 가는소금(500g),대상,제주도/제주시,대형마트,이마트,이마트신제주점,500g,100g,440,2200,202005
조미료·장류·식용유,소금,청정원 신안섬보배 천일염 가는소금(500g),대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,440,2200,202005
조미료·장류·식용유,소금,청정원 신안섬보배 천일염 가는소금(500g),대상,제주도/제주시,대형마트,이마트,이마트제주점,500g,100g,440,2200,202005
조미료·장류·식용유,식용유,맑고신선한옥수수유,해표,제주도/제주시,대형마트,이마트,이마트제주점,900ml,100ml,442,3980,202005
조미료·장류·식용유,식용유,맑고신선한옥수수유,해표,제주도/제주시,대형마트,이마트,이마트신제주점,900ml,100ml,442,3980,202005
조미료·장류·식용유,식용유,맑고신선한옥수수유,해표,제주도/서귀포시,대형마트,이마트,이마트서귀포점,900ml,100ml,442,3980,202005
조미료·장류·식용유,식용유,맑고신선한해표식용유,해표,제주도/제주시,대형마트,이마트,이마트신제주점,900ml,100ml,442,3980,202005
조미료·장류·식용유,식용유,맑고신선한해표식용유,해표,제주도/서귀포시,대형마트,이마트,이마트서귀포점,900ml,100ml,442,3980,202005
조미료·장류·식용유,식용유,맑고신선한해표식용유,해표,제주도/제주시,대형마트,이마트,이마트제주점,900ml,100ml,442,3980,202005
조미료·장류·식용유,식초,오뚜기 사과식초,오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,900ml,100ml,253,2280,202005
조미료·장류·식용유,식초,오뚜기 사과식초,오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,900ml,100ml,253,2280,202005
조미료·장류·식용유,식초,오뚜기 사과식초,오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,900ml,100ml,253,2280,202005
조미료·장류·식용유,쌈장,청정원 순창 쌈장,대상,제주도/제주시,대형마트,이마트,이마트제주점,500g,100g,556,2780,202005
조미료·장류·식용유,쌈장,청정원 순창 쌈장,대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,556,2780,202005
조미료·장류·식용유,쌈장,청정원 순창 쌈장,대상,제주도/제주시,대형마트,이마트,이마트신제주점,500g,100g,556,2780,202005
조미료·장류·식용유,쌈장,해찬들 사계절 쌈장,CJ제일제당,제주도/제주시,대형마트,이마트,이마트제주점,500g,100g,390,1950,202005
조미료·장류·식용유,쌈장,해찬들 사계절 쌈장,CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,390,1950,202005
조미료·장류·식용유,쌈장,해찬들 사계절 쌈장,CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,500g,100g,390,1950,202005
조미료·장류·식용유,쌈장,해표 순창 궁 발아콩 12가지 양념쌈장,사조산업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,496,2480,202005
조미료·장류·식용유,참기름,고소한참기름(오뚜기),오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,320ml,10ml,281,8980,202005
조미료·장류·식용유,참기름,고소한참기름(오뚜기),오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,320ml,10ml,281,8980,202005
조미료·장류·식용유,참기름,고소한참기름(오뚜기),오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,320ml,10ml,281,8980,202005
조미료·장류·식용유,카레,오뚜기카레 순한맛,오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,100g,10g,185,1850,202005
조미료·장류·식용유,카레,오뚜기카레 순한맛,오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,100g,10g,185,1850,202005
조미료·장류·식용유,카레,오뚜기카레 순한맛,오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,100g,10g,185,1850,202005
조미료·장류·식용유,케찹,토마토케찹(오뚜기),오뚜기,제주도/제주시,대형마트,이마트,이마트신제주점,500g,100g,396,1980,202005
조미료·장류·식용유,케찹,토마토케찹(오뚜기),오뚜기,제주도/제주시,대형마트,이마트,이마트제주점,500g,100g,396,1980,202005
조미료·장류·식용유,케찹,토마토케찹(오뚜기),오뚜기,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500g,100g,396,1980,202005
조미료·장류·식용유,혼합조미료,맛선생 해물,대상,제주도/제주시,대형마트,이마트,이마트제주점,250g,10g,332,8300,202005
조미료·장류·식용유,혼합조미료,맛선생 해물,대상,제주도/서귀포시,대형마트,이마트,이마트서귀포점,250g,10g,332,8300,202005
조미료·장류·식용유,혼합조미료,맛선생 해물,대상,제주도/제주시,대형마트,이마트,이마트신제주점,250g,10g,332,8300,202005
조미료·장류·식용유,혼합조미료,웰빙 다시다 산들애 국내산해물,CJ제일제당,제주도/제주시,대형마트,이마트,이마트제주점,250g,10g,319,7980,202005
조미료·장류·식용유,혼합조미료,웰빙 다시다 산들애 국내산해물,CJ제일제당,제주도/제주시,대형마트,이마트,이마트신제주점,250g,10g,319,7980,202005
조미료·장류·식용유,혼합조미료,웰빙 다시다 산들애 국내산해물,CJ제일제당,제주도/서귀포시,대형마트,이마트,이마트서귀포점,250g,10g,319,7980,202005
차·음료·주류,녹차류,남양 17차 티백(80입),남양유업,제주도/서귀포시,대형마트,이마트,이마트서귀포점,80개,1개,94,7480,202005
차·음료·주류,녹차류,남양 17차 티백(80입),남양유업,제주도/제주시,대형마트,이마트,이마트제주점,80개,1개,94,7480,202005
차·음료·주류,녹차류,동서현미녹차 100포,동서식품,제주도/제주시,대형마트,이마트,이마트신제주점,100개,1개,69,6860,202005
차·음료·주류,녹차류,동서현미녹차 100포,동서식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,100개,1개,69,6860,202005
차·음료·주류,녹차류,동서현미녹차 100포,동서식품,제주도/제주시,대형마트,이마트,이마트제주점,100개,1개,69,6860,202005
차·음료·주류,두유,달콤한 베지밀 비,정식품,제주도/제주시,대형마트,이마트,이마트신제주점,3040ml,100ml,421,12800,202005
차·음료·주류,두유,달콤한 베지밀 비,정식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,3040ml,100ml,421,12800,202005
차·음료·주류,두유,달콤한 베지밀 비,정식품,제주도/제주시,대형마트,이마트,이마트제주점,3040ml,100ml,421,12800,202005
차·음료·주류,두유,달콤한 삼육두유 B,삼육식품,제주도/제주시,대형마트,이마트,이마트신제주점,3040ml,100ml,410,12450,202005
차·음료·주류,두유,달콤한 삼육두유 B,삼육식품,제주도/제주시,대형마트,이마트,이마트제주점,3040ml,100ml,410,12450,202005
차·음료·주류,두유,달콤한 삼육두유 B,삼육식품,제주도/서귀포시,대형마트,이마트,이마트서귀포점,3040ml,100ml,410,12450,202005
차·음료·주류,막걸리,국순당 대박 왕 막걸리,서울탁주,제주도/제주시,대형마트,이마트,이마트신제주점,700ml,100ml,169,1180,202005
차·음료·주류,막걸리,서울장수생막걸리,서울탁주,제주도/서귀포시,대형마트,이마트,이마트서귀포점,750ml,100ml,171,1280,202005
차·음료·주류,막걸리,서울장수생막걸리,서울탁주,제주도/제주시,대형마트,이마트,이마트제주점,750ml,100ml,171,1280,202005
차·음료·주류,맥주,HITE(6캔),진로,제주도/제주시,대형마트,이마트,이마트제주점,2130ml,100ml,386,8220,202005
차·음료·주류,맥주,HITE(6캔),진로,제주도/서귀포시,대형마트,이마트,이마트서귀포점,2130ml,100ml,386,8220,202005
차·음료·주류,맥주,HITE(6캔),진로,제주도/제주시,대형마트,이마트,이마트신제주점,2130ml,100ml,386,8220,202005
차·음료·주류,맥주,카스 프레쉬 6캔,오비맥주,제주도/서귀포시,대형마트,이마트,이마트서귀포점,2130ml,100ml,386,8220,202005
차·음료·주류,맥주,카스 프레쉬 6캔,오비맥주,제주도/제주시,대형마트,이마트,이마트신제주점,2130ml,100ml,386,8220,202005
차·음료·주류,맥주,카스 프레쉬 6캔,오비맥주,제주도/제주시,대형마트,이마트,이마트제주점,2130ml,100ml,386,8220,202005
차·음료·주류,맥주,카스 프레쉬(단품 500ml),오비맥주,제주도/서귀포시,대형마트,이마트,이마트서귀포점,500ml,100ml,376,1880,202005
차·음료·주류,맥주,카스 프레쉬(단품 500ml),오비맥주,제주도/제주시,대형마트,이마트,이마트신제주점,500ml,100ml,376,1880,202005
차·음료·주류,맥주,카스 프레쉬(단품 500ml),오비맥주,제주도/제주시,대형마트,이마트,이마트제주점,500ml,100ml,376,1880,202005
차·음료·주류,비타민음료,비타500(묶음),광동제약,제주도/제주시,대형마트,이마트,이마트제주점,1000ml,100ml,548,5480,202005
차·음료·주류,사이다,스프라이트,코카콜라음료,제주도/서귀포시,대형마트,이마트,이마트서귀포점,1500ml,100ml,159,2380,202005
차·음료·주류,사이다,스프라이트,코카콜라음료,제주도/제주시,대형마트,이마트,이마트제주점,1500ml,100ml,159,2380,202005
차·음료·주류,사이다,스프라이트,코카콜라음료,제주도/제주시,대형마트,이마트,이마트신제주점,1500ml,100ml,159,2380,202005
